State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,11-09-2025,2000,2500,2500
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,11-09-2025,3000,3500,3500
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4000,4500,4500
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,5000,5400,5400
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,6500,7000,7000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,6500,7000,7000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,1400,1600,1600
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,11-09-2025,5400,6000,6000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,4000,5000,5000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,4000,5000,5000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion Green,Onion Green,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,11-09-2025,6000,7000,7000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,4200,4800,4800
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Maize,Deshi Red,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,3600,4000,4000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,11-09-2025,3200,3600,3600
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,5000,5000
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1800,2000,2000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,2200,2500,2500
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Capsicum,Capsicum,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,6000,7000,7000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,11-09-2025,2200,2500,2500
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4500,5000,5000
Tamil Nadu,Thiruvannamalai,Polur(Thiruvannamalai),Paddy(Dhan)(Common),ADT 37,Local,11-09-2025,1787,1787,1787
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,11-09-2025,4200,5000,5000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,11-09-2025,3300,4000,4000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,1600,2000,2000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,3300,4000,4000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,11-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,11-09-2025,10000,13000,13000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Water Melon,Water Melon,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Ashgourd,Gouard,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4500,5000,5000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Grapes,Annabesahai,Local,11-09-2025,8000,10000,10000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,11-09-2025,3000,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,11-09-2025,8000,9000,9000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Jasmine,Jasmine,Local,11-09-2025,45000,50000,50000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Orange,Darjeeling,Local,11-09-2025,8000,10000,10000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,11-09-2025,12000,14000,14000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,1600,2000,2000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Papaya,Papaya,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,1600,2000,2000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,3500,4200,4200
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,2800,2800,2800
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,5400,5400,5400
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,8000,8000,8000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Grapes,Annabesahai,Local,11-09-2025,10000,12000,12000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Lime,Lime,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion Green,Onion Green,Local,11-09-2025,4800,4800,4800
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,11-09-2025,7000,7000,7000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,11-09-2025,16000,20000,20000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,4600,5000,5000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Cabbage,Cabbage,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,5400,5400,5400
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Onion Green,Onion Green,Local,11-09-2025,4800,4800,4800
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,11-09-2025,3500,3500,3500
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,2800,2800,2800
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,10000,10000,10000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1000,1000,1000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,3800,3800,3800
Tamil Nadu,Thiruvarur,Valangaiman,Brinjal,Round,Local,11-09-2025,3800,3800,3800
Tamil Nadu,Thiruvarur,Valangaiman,Cluster beans,Cluster Beans,Local,11-09-2025,3800,3800,3800
Tamil Nadu,Thiruvarur,Valangaiman,Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,11-09-2025,7000,7000,7000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Potato,(Red Nanital),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Brinjal,Round,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,6000,6500,6500
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Lemon,Lemon,Local,11-09-2025,11000,12000,12000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,4000,4500,4500
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Ashgourd,Gouard,Local,11-09-2025,1000,1500,1500
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,1000,1500,1500
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Garlic,Average,Local,11-09-2025,13500,14000,14000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Grapes,Annabesahai,Local,11-09-2025,9500,10000,10000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,11-09-2025,4500,5000,5000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Tomato,Deshi,Local,11-09-2025,2000,2500,2500
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,1600,1600,1600
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Colacasia,Colacasia,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,11-09-2025,5600,5600,5600
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,11-09-2025,15000,15000,15000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,11-09-2025,4500,4500,4500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Lemon,Lemon,Local,11-09-2025,8000,8000,8000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,2600,2600,2600
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,11-09-2025,14000,16000,16000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,11-09-2025,12000,12000,12000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,11-09-2025,2000,2500,2500
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,2500,3600,3600
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,3600,3600,3600
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,11-09-2025,6000,6000,6000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Jasmine,Jasmine,Local,11-09-2025,55000,55000,55000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,5000,5000,5000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,11-09-2025,19000,19000,19000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Tapioca,Tapioca,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur,Amaranthus,Amaranthus,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Thirupathur,Beetroot,Beetroot,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Vellore,Thirupathur,Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,1500,1500,1500
Tamil Nadu,Vellore,Thirupathur,Cabbage,Cabbage,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Thirupathur,Capsicum,Capsicum,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Vellore,Thirupathur,Cauliflower,Ranchi,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Thirupathur,Coriander(Leaves),I Sort,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Vellore,Thirupathur,Custard Apple (Sharifa),Custard Apple(Sharifa),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Thirupathur,Elephant Yam (Suran),Elephant Yam (Suran),Local,11-09-2025,8000,8000,8000
Tamil Nadu,Vellore,Thirupathur,Guava,Guava Alahabad,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Vellore,Thirupathur,Mint(Pudina),Mint(Pudina),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Thirupathur,Sweet Potato,Hosur Red,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur,Tapioca,Tapioca,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Vellore,Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,1500,1500,1500
Tamil Nadu,Vellore,Vellore,Carrot,Pusakesar,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Vellore,Vellore,Coriander(Leaves),I Sort,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Vellore,Ginger(Green),Green Ginger,Local,11-09-2025,4000,7800,7800
Tamil Nadu,Vellore,Vellore,Green Avare (W),Avare (W),Local,11-09-2025,3000,3500,3500
Tamil Nadu,Vellore,Vellore,Lemon,Lemon,Local,11-09-2025,7000,8000,8000
Tamil Nadu,Vellore,Vellore,Onion Green,Onion Green,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Vellore,Papaya,Papaya,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Vellore,Vellore,Pomegranate,Pomogranate,Local,11-09-2025,18000,18000,18000
Tamil Nadu,Vellore,Vellore,Potato,(Red Nanital),Local,11-09-2025,2500,2500,2500
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),Other,Local,11-09-2025,1040,2445,1600
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Colacasia,Colacasia,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,10000,10000,10000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,8000,8000,8000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,2000,2000,2000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Papaya,Papaya,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,11-09-2025,2755,2805,2780
Tamil Nadu,Villupuram,Tindivanam,Ashgourd,Gouard,Local,11-09-2025,1500,1500,1500
Tamil Nadu,Villupuram,Tindivanam,Capsicum,Capsicum,Local,11-09-2025,7000,7000,7000
Tamil Nadu,Villupuram,Tindivanam,Coconut,Coconut,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Villupuram,Tindivanam,Cowpea(Veg),Cowpea (Veg),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Villupuram,Tindivanam,Ginger(Green),Green Ginger,Local,11-09-2025,9500,9500,9500
Tamil Nadu,Villupuram,Tindivanam,Green Chilli,Green Chilly,Local,11-09-2025,6000,6500,6500
Tamil Nadu,Villupuram,Tindivanam,Mashrooms,Mashrooms,Local,11-09-2025,25000,25000,25000
Tamil Nadu,Villupuram,Tindivanam,Papaya,Papaya,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Villupuram,Tindivanam,Snakeguard,Snakeguard,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Villupuram,Tindivanam,Thondekai,Thondekai,Local,11-09-2025,3200,3200,3200
